Year,Country,Receiver,Reg,Giver,GiverReg,Score
2010,Israel,Israel (R),A,Poland,CE,0
2010,Russia,Russia (R),A,Poland,CE,0
2010,Turkey,Turkey (R),A,Poland,CE,0
2010,Armenia,Armenia (R),A,Romania,CE,6
2010,Azerbaijan,Azerbaijan (R),A,Romania,CE,0
2010,Georgia,Georgia (R),A,Romania,CE,0
2010,Israel,Israel (R),A,Romania,CE,0
2010,Russia,Russia (R),A,Romania,CE,0
2010,Turkey,Turkey (R),A,Romania,CE,8
2010,Armenia,Armenia (R),A,Slovakia,CE,4
2010,Azerbaijan,Azerbaijan (R),A,Slovakia,CE,0
2010,Georgia,Georgia (R),A,Slovakia,CE,0
2010,Israel,Israel (R),A,Slovakia,CE,8
2010,Russia,Russia (R),A,Slovakia,CE,6
2010,Turkey,Turkey (R),A,Slovakia,CE,0
2010,Belarus,Belarus (R),E,Bulgaria,CE,1
2010,Moldova,Moldova (R),E,Bulgaria,CE,0
2010,Ukraine,Ukraine (R),E,Bulgaria,CE,7
2010,Belarus,Belarus (R),E,Poland,CE,0
2010,Moldova,Moldova (R),E,Poland,CE,0
2010,Ukraine,Ukraine (R),E,Poland,CE,3
2010,Belarus,Belarus (R),E,Romania,CE,0
2010,Moldova,Moldova (R),E,Romania,CE,10
2010,Ukraine,Ukraine (R),E,Romania,CE,5
2010,Belarus,Belarus (R),E,Slovakia,CE,0
2010,Moldova,Moldova (R),E,Slovakia,CE,0
2010,Ukraine,Ukraine (R),E,Slovakia,CE,0
2010,Romania,Romania (R),CE,Bulgaria,CE,0
2010,Romania,Romania (R),CE,Poland,CE,6
2010,Romania,Romania (R),CE,Slovakia,CE,1
2010,Albania,Albania (R),SE,Bulgaria,CE,0
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Bulgaria,CE,0
2010,Serbia,Serbia (R),SE,Bulgaria,CE,0
2010,Albania,Albania (R),SE,Poland,CE,2
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Poland,CE,0
2010,Serbia,Serbia (R),SE,Poland,CE,0
2010,Albania,Albania (R),SE,Romania,CE,1
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Romania,CE,0
2010,Serbia,Serbia (R),SE,Romania,CE,0
2010,Albania,Albania (R),SE,Slovakia,CE,0
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Slovakia,CE,0
2010,Serbia,Serbia (R),SE,Slovakia,CE,0
2010,Germany,Germany (R),C,Bulgaria,CE,3
2010,Germany,Germany (R),C,Poland,CE,7
2010,Germany,Germany (R),C,Romania,CE,3
2010,Germany,Germany (R),C,Slovakia,CE,12
2010,Cyprus,Cyprus (R),S,Bulgaria,CE,4
2010,Greece,Greece (R),S,Bulgaria,CE,5
2010,Portugal,Portugal (R),S,Bulgaria,CE,0
2010,Spain,Spain (R),S,Bulgaria,CE,2
2010,Cyprus,Cyprus (R),S,Poland,CE,0
2010,Greece,Greece (R),S,Poland,CE,1
2010,Portugal,Portugal (R),S,Poland,CE,0
2010,Spain,Spain (R),S,Poland,CE,0
2010,Cyprus,Cyprus (R),S,Romania,CE,0
2010,Greece,Greece (R),S,Romania,CE,7
2010,Portugal,Portugal (R),S,Romania,CE,0
2010,Spain,Spain (R),S,Romania,CE,2
2010,Cyprus,Cyprus (R),S,Slovakia,CE,2
2010,Greece,Greece (R),S,Slovakia,CE,5
2010,Portugal,Portugal (R),S,Slovakia,CE,0
2010,Spain,Spain (R),S,Slovakia,CE,0
2010,Belgium,Belgium (R),W,Bulgaria,CE,0
2010,France,France (R),W,Bulgaria,CE,0
2010,Ireland,Ireland (R),W,Bulgaria,CE,0
2010,United Kingdom,United Kingdom (R),W,Bulgaria,CE,0
2010,Belgium,Belgium (R),W,Poland,CE,10
2010,France,France (R),W,Poland,CE,0
2010,Ireland,Ireland (R),W,Poland,CE,0
2010,United Kingdom,United Kingdom (R),W,Poland,CE,0
2010,Belgium,Belgium (R),W,Romania,CE,4
2010,France,France (R),W,Romania,CE,0
2010,Ireland,Ireland (R),W,Romania,CE,0
2010,United Kingdom,United Kingdom (R),W,Romania,CE,0
2010,Belgium,Belgium (R),W,Slovakia,CE,10
2010,France,France (R),W,Slovakia,CE,0
2010,Ireland,Ireland (R),W,Slovakia,CE,0
2010,United Kingdom,United Kingdom (R),W,Slovakia,CE,0
2010,Denmark,Denmark (R),N,Bulgaria,CE,0
2010,Iceland,Iceland (R),N,Bulgaria,CE,0
2010,Norway,Norway (R),N,Bulgaria,CE,0
2010,Denmark,Denmark (R),N,Poland,CE,12
2010,Iceland,Iceland (R),N,Poland,CE,0
2010,Norway,Norway (R),N,Poland,CE,0
2010,Denmark,Denmark (R),N,Romania,CE,12
2010,Iceland,Iceland (R),N,Romania,CE,0
2010,Norway,Norway (R),N,Romania,CE,0
2010,Denmark,Denmark (R),N,Slovakia,CE,7
2010,Iceland,Iceland (R),N,Slovakia,CE,0
2010,Norway,Norway (R),N,Slovakia,CE,3
2010,Armenia,Armenia (R),A,Albania,SE,0
2010,Azerbaijan,Azerbaijan (R),A,Albania,SE,0
2010,Georgia,Georgia (R),A,Albania,SE,0
2010,Israel,Israel (R),A,Albania,SE,4
2010,Russia,Russia (R),A,Albania,SE,0
2010,Turkey,Turkey (R),A,Albania,SE,8
2010,Armenia,Armenia (R),A,Bosnia-Herzegovina,SE,0
2010,Azerbaijan,Azerbaijan (R),A,Bosnia-Herzegovina,SE,7
2010,Georgia,Georgia (R),A,Bosnia-Herzegovina,SE,4
2010,Israel,Israel (R),A,Bosnia-Herzegovina,SE,1
2010,Russia,Russia (R),A,Bosnia-Herzegovina,SE,0
2010,Turkey,Turkey (R),A,Bosnia-Herzegovina,SE,10
2010,Armenia,Armenia (R),A,Croatia,SE,0
2010,Azerbaijan,Azerbaijan (R),A,Croatia,SE,0
2010,Georgia,Georgia (R),A,Croatia,SE,7
2010,Israel,Israel (R),A,Croatia,SE,0
2010,Russia,Russia (R),A,Croatia,SE,0
2010,Turkey,Turkey (R),A,Croatia,SE,12
2010,Armenia,Armenia (R),A,Macedonia,SE,4
2010,Azerbaijan,Azerbaijan (R),A,Macedonia,SE,3
2010,Georgia,Georgia (R),A,Macedonia,SE,5
2010,Israel,Israel (R),A,Macedonia,SE,0
2010,Russia,Russia (R),A,Macedonia,SE,0
2010,Turkey,Turkey (R),A,Macedonia,SE,10
2010,Armenia,Armenia (R),A,Serbia,SE,1
2010,Azerbaijan,Azerbaijan (R),A,Serbia,SE,0
2010,Georgia,Georgia (R),A,Serbia,SE,0
2010,Israel,Israel (R),A,Serbia,SE,0
2010,Russia,Russia (R),A,Serbia,SE,0
2010,Turkey,Turkey (R),A,Serbia,SE,3
2010,Belarus,Belarus (R),E,Albania,SE,0
2010,Moldova,Moldova (R),E,Albania,SE,0
2010,Ukraine,Ukraine (R),E,Albania,SE,0
2010,Belarus,Belarus (R),E,Bosnia-Herzegovina,SE,0
2010,Moldova,Moldova (R),E,Bosnia-Herzegovina,SE,0
2010,Ukraine,Ukraine (R),E,Bosnia-Herzegovina,SE,0
2010,Belarus,Belarus (R),E,Croatia,SE,0
2010,Moldova,Moldova (R),E,Croatia,SE,0
2010,Ukraine,Ukraine (R),E,Croatia,SE,0
2010,Belarus,Belarus (R),E,Macedonia,SE,0
2010,Moldova,Moldova (R),E,Macedonia,SE,0
2010,Ukraine,Ukraine (R),E,Macedonia,SE,0
2010,Belarus,Belarus (R),E,Serbia,SE,0
2010,Moldova,Moldova (R),E,Serbia,SE,0
2010,Ukraine,Ukraine (R),E,Serbia,SE,7
2010,Romania,Romania (R),CE,Albania,SE,5
2010,Romania,Romania (R),CE,Bosnia-Herzegovina,SE,2
2010,Romania,Romania (R),CE,Croatia,SE,0
2010,Romania,Romania (R),CE,Macedonia,SE,0
2010,Romania,Romania (R),CE,Serbia,SE,6
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Albania,SE,6
2010,Serbia,Serbia (R),SE,Albania,SE,3
2010,Albania,Albania (R),SE,Bosnia-Herzegovina,SE,5
2010,Serbia,Serbia (R),SE,Bosnia-Herzegovina,SE,12
2010,Albania,Albania (R),SE,Croatia,SE,5
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Croatia,SE,10
2010,Serbia,Serbia (R),SE,Croatia,SE,8
2010,Albania,Albania (R),SE,Macedonia,SE,12
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Macedonia,SE,6
2010,Serbia,Serbia (R),SE,Macedonia,SE,7
2010,Albania,Albania (R),SE,Serbia,SE,0
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Serbia,SE,12
2010,Germany,Germany (R),C,Albania,SE,10
2010,Germany,Germany (R),C,Bosnia-Herzegovina,SE,8
2010,Germany,Germany (R),C,Croatia,SE,6
2010,Germany,Germany (R),C,Macedonia,SE,8
2010,Germany,Germany (R),C,Serbia,SE,8
2010,Cyprus,Cyprus (R),S,Albania,SE,0
2010,Greece,Greece (R),S,Albania,SE,12
2010,Portugal,Portugal (R),S,Albania,SE,0
2010,Spain,Spain (R),S,Albania,SE,7
2010,Cyprus,Cyprus (R),S,Bosnia-Herzegovina,SE,0
2010,Greece,Greece (R),S,Bosnia-Herzegovina,SE,6
2010,Portugal,Portugal (R),S,Bosnia-Herzegovina,SE,0
2010,Spain,Spain (R),S,Bosnia-Herzegovina,SE,0
2010,Cyprus,Cyprus (R),S,Croatia,SE,4
2010,Greece,Greece (R),S,Croatia,SE,0
2010,Portugal,Portugal (R),S,Croatia,SE,0
2010,Spain,Spain (R),S,Croatia,SE,0
2010,Cyprus,Cyprus (R),S,Macedonia,SE,0
2010,Greece,Greece (R),S,Macedonia,SE,0
2010,Portugal,Portugal (R),S,Macedonia,SE,0
2010,Spain,Spain (R),S,Macedonia,SE,0
2010,Cyprus,Cyprus (R),S,Serbia,SE,0
2010,Greece,Greece (R),S,Serbia,SE,10
2010,Portugal,Portugal (R),S,Serbia,SE,2
2010,Spain,Spain (R),S,Serbia,SE,0
2010,Belgium,Belgium (R),W,Albania,SE,0
2010,France,France (R),W,Albania,SE,0
2010,Ireland,Ireland (R),W,Albania,SE,0
2010,United Kingdom,United Kingdom (R),W,Albania,SE,1
2010,Belgium,Belgium (R),W,Bosnia-Herzegovina,SE,0
2010,France,France (R),W,Bosnia-Herzegovina,SE,3
2010,Ireland,Ireland (R),W,Bosnia-Herzegovina,SE,0
2010,United Kingdom,United Kingdom (R),W,Bosnia-Herzegovina,SE,0
2010,Belgium,Belgium (R),W,Croatia,SE,0
2010,France,France (R),W,Croatia,SE,3
2010,Ireland,Ireland (R),W,Croatia,SE,1
2010,United Kingdom,United Kingdom (R),W,Croatia,SE,0
2010,Belgium,Belgium (R),W,Macedonia,SE,0
2010,France,France (R),W,Macedonia,SE,1
2010,Ireland,Ireland (R),W,Macedonia,SE,0
2010,United Kingdom,United Kingdom (R),W,Macedonia,SE,0
2010,Belgium,Belgium (R),W,Serbia,SE,5
2010,France,France (R),W,Serbia,SE,4
2010,Ireland,Ireland (R),W,Serbia,SE,0
2010,United Kingdom,United Kingdom (R),W,Serbia,SE,0
2010,Denmark,Denmark (R),N,Albania,SE,2
2010,Iceland,Iceland (R),N,Albania,SE,0
2010,Norway,Norway (R),N,Albania,SE,0
2010,Denmark,Denmark (R),N,Bosnia-Herzegovina,SE,0
2010,Iceland,Iceland (R),N,Bosnia-Herzegovina,SE,0
2010,Norway,Norway (R),N,Bosnia-Herzegovina,SE,0
2010,Denmark,Denmark (R),N,Croatia,SE,2
2010,Iceland,Iceland (R),N,Croatia,SE,0
2010,Norway,Norway (R),N,Croatia,SE,0
2010,Denmark,Denmark (R),N,Macedonia,SE,2
2010,Iceland,Iceland (R),N,Macedonia,SE,0
2010,Norway,Norway (R),N,Macedonia,SE,0
2010,Denmark,Denmark (R),N,Serbia,SE,0
2010,Iceland,Iceland (R),N,Serbia,SE,0
2010,Norway,Norway (R),N,Serbia,SE,0
2010,Armenia,Armenia (R),A,Germany,C,7
2010,Azerbaijan,Azerbaijan (R),A,Germany,C,0
2010,Georgia,Georgia (R),A,Germany,C,0
2010,Israel,Israel (R),A,Germany,C,0
2010,Russia,Russia (R),A,Germany,C,0
2010,Turkey,Turkey (R),A,Germany,C,10
2010,Armenia,Armenia (R),A,Slovenia,C,0
2010,Azerbaijan,Azerbaijan (R),A,Slovenia,C,0
2010,Georgia,Georgia (R),A,Slovenia,C,1
2010,Israel,Israel (R),A,Slovenia,C,6
2010,Russia,Russia (R),A,Slovenia,C,0
2010,Turkey,Turkey (R),A,Slovenia,C,2
2010,Armenia,Armenia (R),A,Switzerland,C,0
2010,Azerbaijan,Azerbaijan (R),A,Switzerland,C,2
2010,Georgia,Georgia (R),A,Switzerland,C,1
2010,Israel,Israel (R),A,Switzerland,C,0
2010,Russia,Russia (R),A,Switzerland,C,0
2010,Turkey,Turkey (R),A,Switzerland,C,3
2010,Belarus,Belarus (R),E,Germany,C,0
2010,Moldova,Moldova (R),E,Germany,C,0
2010,Ukraine,Ukraine (R),E,Germany,C,0
2010,Belarus,Belarus (R),E,Slovenia,C,0
2010,Moldova,Moldova (R),E,Slovenia,C,0
2010,Ukraine,Ukraine (R),E,Slovenia,C,0
2010,Belarus,Belarus (R),E,Switzerland,C,0
2010,Moldova,Moldova (R),E,Switzerland,C,0
2010,Ukraine,Ukraine (R),E,Switzerland,C,0
2010,Romania,Romania (R),CE,Germany,C,0
2010,Romania,Romania (R),CE,Slovenia,C,7
2010,Romania,Romania (R),CE,Switzerland,C,4
2010,Albania,Albania (R),SE,Germany,C,1
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Germany,C,0
2010,Serbia,Serbia (R),SE,Germany,C,5
2010,Albania,Albania (R),SE,Slovenia,C,0
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Slovenia,C,4
2010,Serbia,Serbia (R),SE,Slovenia,C,8
2010,Albania,Albania (R),SE,Switzerland,C,8
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Switzerland,C,0
2010,Serbia,Serbia (R),SE,Switzerland,C,10
2010,Germany,Germany (R),C,Slovenia,C,10
2010,Germany,Germany (R),C,Switzerland,C,12
2010,Cyprus,Cyprus (R),S,Germany,C,0
2010,Greece,Greece (R),S,Germany,C,8
2010,Portugal,Portugal (R),S,Germany,C,6
2010,Spain,Spain (R),S,Germany,C,0
2010,Cyprus,Cyprus (R),S,Slovenia,C,0
2010,Greece,Greece (R),S,Slovenia,C,0
2010,Portugal,Portugal (R),S,Slovenia,C,0
2010,Spain,Spain (R),S,Slovenia,C,5
2010,Cyprus,Cyprus (R),S,Switzerland,C,0
2010,Greece,Greece (R),S,Switzerland,C,0
2010,Portugal,Portugal (R),S,Switzerland,C,5
2010,Spain,Spain (R),S,Switzerland,C,0
2010,Belgium,Belgium (R),W,Germany,C,12
2010,France,France (R),W,Germany,C,3
2010,Ireland,Ireland (R),W,Germany,C,2
2010,United Kingdom,United Kingdom (R),W,Germany,C,0
2010,Belgium,Belgium (R),W,Slovenia,C,0
2010,France,France (R),W,Slovenia,C,3
2010,Ireland,Ireland (R),W,Slovenia,C,0
2010,United Kingdom,United Kingdom (R),W,Slovenia,C,0
2010,Belgium,Belgium (R),W,Switzerland,C,7
2010,France,France (R),W,Switzerland,C,0
2010,Ireland,Ireland (R),W,Switzerland,C,6
2010,United Kingdom,United Kingdom (R),W,Switzerland,C,0
2010,Denmark,Denmark (R),N,Germany,C,0
2010,Iceland,Iceland (R),N,Germany,C,4
2010,Norway,Norway (R),N,Germany,C,0
2010,Denmark,Denmark (R),N,Slovenia,C,12
2010,Iceland,Iceland (R),N,Slovenia,C,0
2010,Norway,Norway (R),N,Slovenia,C,0
2010,Denmark,Denmark (R),N,Switzerland,C,0
2010,Iceland,Iceland (R),N,Switzerland,C,0
2010,Norway,Norway (R),N,Switzerland,C,0
2010,Armenia,Armenia (R),A,Cyprus,S,7
2010,Azerbaijan,Azerbaijan (R),A,Cyprus,S,10
2010,Georgia,Georgia (R),A,Cyprus,S,5
2010,Israel,Israel (R),A,Cyprus,S,2
2010,Russia,Russia (R),A,Cyprus,S,0
2010,Turkey,Turkey (R),A,Cyprus,S,0
2010,Armenia,Armenia (R),A,Greece,S,7
2010,Azerbaijan,Azerbaijan (R),A,Greece,S,1
2010,Georgia,Georgia (R),A,Greece,S,5
2010,Israel,Israel (R),A,Greece,S,0
2010,Russia,Russia (R),A,Greece,S,0
2010,Turkey,Turkey (R),A,Greece,S,0
2010,Armenia,Armenia (R),A,Malta,S,0
2010,Azerbaijan,Azerbaijan (R),A,Malta,S,12
2010,Georgia,Georgia (R),A,Malta,S,0
2010,Israel,Israel (R),A,Malta,S,0
2010,Russia,Russia (R),A,Malta,S,0
2010,Turkey,Turkey (R),A,Malta,S,0
2010,Armenia,Armenia (R),A,Portugal,S,0
2010,Azerbaijan,Azerbaijan (R),A,Portugal,S,0
2010,Georgia,Georgia (R),A,Portugal,S,0
2010,Israel,Israel (R),A,Portugal,S,0
2010,Russia,Russia (R),A,Portugal,S,2
2010,Turkey,Turkey (R),A,Portugal,S,0
2010,Armenia,Armenia (R),A,Spain,S,8
2010,Azerbaijan,Azerbaijan (R),A,Spain,S,7
2010,Georgia,Georgia (R),A,Spain,S,1
2010,Israel,Israel (R),A,Spain,S,0
2010,Russia,Russia (R),A,Spain,S,0
2010,Turkey,Turkey (R),A,Spain,S,3
2010,Belarus,Belarus (R),E,Cyprus,S,0
2010,Moldova,Moldova (R),E,Cyprus,S,0
2010,Ukraine,Ukraine (R),E,Cyprus,S,6
2010,Belarus,Belarus (R),E,Greece,S,0
2010,Moldova,Moldova (R),E,Greece,S,0
2010,Ukraine,Ukraine (R),E,Greece,S,0
2010,Belarus,Belarus (R),E,Malta,S,0
2010,Moldova,Moldova (R),E,Malta,S,0
2010,Ukraine,Ukraine (R),E,Malta,S,0
2010,Belarus,Belarus (R),E,Portugal,S,0
2010,Moldova,Moldova (R),E,Portugal,S,6
2010,Ukraine,Ukraine (R),E,Portugal,S,0
2010,Belarus,Belarus (R),E,Spain,S,0
2010,Moldova,Moldova (R),E,Spain,S,0
2010,Ukraine,Ukraine (R),E,Spain,S,0
2010,Romania,Romania (R),CE,Cyprus,S,8
2010,Romania,Romania (R),CE,Greece,S,4
2010,Romania,Romania (R),CE,Malta,S,5
2010,Romania,Romania (R),CE,Portugal,S,10
2010,Romania,Romania (R),CE,Spain,S,10
2010,Albania,Albania (R),SE,Cyprus,S,0
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Cyprus,S,0
2010,Serbia,Serbia (R),SE,Cyprus,S,1
2010,Albania,Albania (R),SE,Greece,S,10
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Greece,S,0
2010,Serbia,Serbia (R),SE,Greece,S,0
2010,Albania,Albania (R),SE,Malta,S,0
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Malta,S,0
2010,Serbia,Serbia (R),SE,Malta,S,0
2010,Albania,Albania (R),SE,Portugal,S,0
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Portugal,S,0
2010,Serbia,Serbia (R),SE,Portugal,S,0
2010,Albania,Albania (R),SE,Spain,S,0
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Spain,S,0
2010,Serbia,Serbia (R),SE,Spain,S,0
2010,Germany,Germany (R),C,Cyprus,S,4
2010,Germany,Germany (R),C,Greece,S,2
2010,Germany,Germany (R),C,Malta,S,4
2010,Germany,Germany (R),C,Portugal,S,1
2010,Germany,Germany (R),C,Spain,S,12
2010,Greece,Greece (R),S,Cyprus,S,12
2010,Portugal,Portugal (R),S,Cyprus,S,0
2010,Spain,Spain (R),S,Cyprus,S,0
2010,Cyprus,Cyprus (R),S,Greece,S,12
2010,Portugal,Portugal (R),S,Greece,S,0
2010,Spain,Spain (R),S,Greece,S,0
2010,Cyprus,Cyprus (R),S,Malta,S,0
2010,Greece,Greece (R),S,Malta,S,7
2010,Portugal,Portugal (R),S,Malta,S,1
2010,Spain,Spain (R),S,Malta,S,0
2010,Cyprus,Cyprus (R),S,Portugal,S,0
2010,Greece,Greece (R),S,Portugal,S,8
2010,Spain,Spain (R),S,Portugal,S,12
2010,Cyprus,Cyprus (R),S,Spain,S,0
2010,Greece,Greece (R),S,Spain,S,5
2010,Portugal,Portugal (R),S,Spain,S,6
2010,Belgium,Belgium (R),W,Cyprus,S,0
2010,France,France (R),W,Cyprus,S,3
2010,Ireland,Ireland (R),W,Cyprus,S,0
2010,United Kingdom,United Kingdom (R),W,Cyprus,S,0
2010,Belgium,Belgium (R),W,Greece,S,6
2010,France,France (R),W,Greece,S,8
2010,Ireland,Ireland (R),W,Greece,S,0
2010,United Kingdom,United Kingdom (R),W,Greece,S,0
2010,Belgium,Belgium (R),W,Malta,S,10
2010,France,France (R),W,Malta,S,2
2010,Ireland,Ireland (R),W,Malta,S,0
2010,United Kingdom,United Kingdom (R),W,Malta,S,0
2010,Belgium,Belgium (R),W,Portugal,S,5
2010,France,France (R),W,Portugal,S,7
2010,Ireland,Ireland (R),W,Portugal,S,0
2010,United Kingdom,United Kingdom (R),W,Portugal,S,0
2010,Belgium,Belgium (R),W,Spain,S,0
2010,France,France (R),W,Spain,S,2
2010,Ireland,Ireland (R),W,Spain,S,0
2010,United Kingdom,United Kingdom (R),W,Spain,S,0
2010,Denmark,Denmark (R),N,Cyprus,S,0
2010,Iceland,Iceland (R),N,Cyprus,S,0
2010,Norway,Norway (R),N,Cyprus,S,0
2010,Denmark,Denmark (R),N,Greece,S,0
2010,Iceland,Iceland (R),N,Greece,S,3
2010,Norway,Norway (R),N,Greece,S,0
2010,Denmark,Denmark (R),N,Malta,S,8
2010,Iceland,Iceland (R),N,Malta,S,6
2010,Norway,Norway (R),N,Malta,S,3
2010,Denmark,Denmark (R),N,Portugal,S,4
2010,Iceland,Iceland (R),N,Portugal,S,0
2010,Norway,Norway (R),N,Portugal,S,3
2010,Denmark,Denmark (R),N,Spain,S,4
2010,Iceland,Iceland (R),N,Spain,S,0
2010,Norway,Norway (R),N,Spain,S,0
2010,Armenia,Armenia (R),A,Belgium,W,7
2010,Azerbaijan,Azerbaijan (R),A,Belgium,W,5
2010,Georgia,Georgia (R),A,Belgium,W,4
2010,Israel,Israel (R),A,Belgium,W,0
2010,Russia,Russia (R),A,Belgium,W,0
2010,Turkey,Turkey (R),A,Belgium,W,6
2010,Armenia,Armenia (R),A,France,W,6
2010,Azerbaijan,Azerbaijan (R),A,France,W,0
2010,Georgia,Georgia (R),A,France,W,0
2010,Israel,Israel (R),A,France,W,1
2010,Russia,Russia (R),A,France,W,0
2010,Turkey,Turkey (R),A,France,W,12
2010,Armenia,Armenia (R),A,Ireland,W,0
2010,Azerbaijan,Azerbaijan (R),A,Ireland,W,3
2010,Georgia,Georgia (R),A,Ireland,W,5
2010,Israel,Israel (R),A,Ireland,W,0
2010,Russia,Russia (R),A,Ireland,W,0
2010,Turkey,Turkey (R),A,Ireland,W,1
2010,Armenia,Armenia (R),A,Netherlands,W,12
2010,Azerbaijan,Azerbaijan (R),A,Netherlands,W,0
2010,Georgia,Georgia (R),A,Netherlands,W,0
2010,Israel,Israel (R),A,Netherlands,W,10
2010,Russia,Russia (R),A,Netherlands,W,0
2010,Turkey,Turkey (R),A,Netherlands,W,8
2010,Armenia,Armenia (R),A,United Kingdom,W,0
2010,Azerbaijan,Azerbaijan (R),A,United Kingdom,W,0
2010,Georgia,Georgia (R),A,United Kingdom,W,0
2010,Israel,Israel (R),A,United Kingdom,W,3
2010,Russia,Russia (R),A,United Kingdom,W,0
2010,Turkey,Turkey (R),A,United Kingdom,W,10
2010,Belarus,Belarus (R),E,Belgium,W,0
2010,Moldova,Moldova (R),E,Belgium,W,0
2010,Ukraine,Ukraine (R),E,Belgium,W,0
2010,Belarus,Belarus (R),E,France,W,0
2010,Moldova,Moldova (R),E,France,W,0
2010,Ukraine,Ukraine (R),E,France,W,2
2010,Belarus,Belarus (R),E,Ireland,W,0
2010,Moldova,Moldova (R),E,Ireland,W,0
2010,Ukraine,Ukraine (R),E,Ireland,W,0
2010,Belarus,Belarus (R),E,Netherlands,W,0
2010,Moldova,Moldova (R),E,Netherlands,W,0
2010,Ukraine,Ukraine (R),E,Netherlands,W,7
2010,Belarus,Belarus (R),E,United Kingdom,W,0
2010,Moldova,Moldova (R),E,United Kingdom,W,0
2010,Ukraine,Ukraine (R),E,United Kingdom,W,5
2010,Romania,Romania (R),CE,Belgium,W,0
2010,Romania,Romania (R),CE,France,W,0
2010,Romania,Romania (R),CE,Ireland,W,7
2010,Romania,Romania (R),CE,Netherlands,W,5
2010,Romania,Romania (R),CE,United Kingdom,W,8
2010,Albania,Albania (R),SE,Belgium,W,3
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Belgium,W,0
2010,Serbia,Serbia (R),SE,Belgium,W,0
2010,Albania,Albania (R),SE,France,W,0
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,France,W,5
2010,Serbia,Serbia (R),SE,France,W,10
2010,Albania,Albania (R),SE,Ireland,W,0
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Ireland,W,0
2010,Serbia,Serbia (R),SE,Ireland,W,0
2010,Albania,Albania (R),SE,Netherlands,W,0
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Netherlands,W,0
2010,Serbia,Serbia (R),SE,Netherlands,W,1
2010,Albania,Albania (R),SE,United Kingdom,W,1
2010,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,United Kingdom,W,0
2010,Serbia,Serbia (R),SE,United Kingdom,W,0
2010,Germany,Germany (R),C,Belgium,W,10
2010,Germany,Germany (R),C,France,W,3
2010,Germany,Germany (R),C,Ireland,W,8
2010,Germany,Germany (R),C,Netherlands,W,4
2010,Germany,Germany (R),C,United Kingdom,W,4
2010,Cyprus,Cyprus (R),S,Belgium,W,0
2010,Greece,Greece (R),S,Belgium,W,12
2010,Portugal,Portugal (R),S,Belgium,W,0
2010,Spain,Spain (R),S,Belgium,W,1
2010,Cyprus,Cyprus (R),S,France,W,0
2010,Greece,Greece (R),S,France,W,4
2010,Portugal,Portugal (R),S,France,W,8
2010,Spain,Spain (R),S,France,W,0
2010,Cyprus,Cyprus (R),S,Ireland,W,0
2010,Greece,Greece (R),S,Ireland,W,0
2010,Portugal,Portugal (R),S,Ireland,W,0
2010,Spain,Spain (R),S,Ireland,W,0
2010,Cyprus,Cyprus (R),S,Netherlands,W,0
2010,Greece,Greece (R),S,Netherlands,W,3
2010,Portugal,Portugal (R),S,Netherlands,W,0
2010,Spain,Spain (R),S,Netherlands,W,0
2010,Cyprus,Cyprus (R),S,United Kingdom,W,0
2010,Greece,Greece (R),S,United Kingdom,W,12
2010,Portugal,Portugal (R),S,United Kingdom,W,0
2010,Spain,Spain (R),S,United Kingdom,W,0
2010,France,France (R),W,Belgium,W,0
2010,Ireland,Ireland (R),W,Belgium,W,0
2010,United Kingdom,United Kingdom (R),W,Belgium,W,0
2010,Belgium,Belgium (R),W,France,W,7
2010,Ireland,Ireland (R),W,France,W,0
2010,United Kingdom,United Kingdom (R),W,France,W,0
2010,Belgium,Belgium (R),W,Ireland,W,10
2010,France,France (R),W,Ireland,W,6
2010,United Kingdom,United Kingdom (R),W,Ireland,W,4
2010,Belgium,Belgium (R),W,Netherlands,W,6
2010,France,France (R),W,Netherlands,W,0
2010,Ireland,Ireland (R),W,Netherlands,W,0
2010,United Kingdom,United Kingdom (R),W,Netherlands,W,0
2010,Belgium,Belgium (R),W,United Kingdom,W,0
2010,France,France (R),W,United Kingdom,W,2
